"Country or Area","Unit","1995","1995 Footnotes","1996","1996 Footnotes","1997","1997 Footnotes","1998","1998 Footnotes","1999","1999 Footnotes","2000","2000 Footnotes","2001","2001 Footnotes","2002","2002 Footnotes","2003","2003 Footnotes","2004","2004 Footnotes","2005","2005 Footnotes","2006","2006 Footnotes","2007","2007 Footnotes","2008","2008 Footnotes","2009","2009 Footnotes","2010","2010 Footnotes","2011","2011 Footnotes","2012","2012 Footnotes","2013","2013 Footnotes","2014","2014 Footnotes","2015","2015 Footnotes","2016","2016 Footnotes"
"Viet Nam","Thousand units","3.524","","5.806","","6.535","","4.95","","5.915","","13.547","","20.526","","29.536","","47.701","","50.954","","59.152","","47.576","","71.892","","104.75","","112.461","","112.3","","108.174","","86.916","","101.064","","134.009","","192.849","","254.9",""

"fnSeqID","Footnote"
"1","Including buses."
"2","Twelve months ending 30 June of year stated."
"3","Calculated by the Statistics Division of the United Nations, based on Prodcom data."
"4","Source: United Nations Economic Commission for Latin America and the Caribbean (Santiago)."
"5","Source: Bulletin of Industrial Statistics for the Arab Countries, United Nations Economic and Social Commission for Western Asia (Beirut)."
"6","Break in series; data prior to the sign not comparable to following years."
"7","Excluding Prodcom 2002 code 34.10.21.33."
