ID,1750,1751,1752,1753,1754,1755,1756,1757,1758,1759,1760,1761,1762,1763,1764,1765,1766,1767,1768,1769,1770,1771,1772,1773,1774,1775,1776,1777,1778,1779,1780,1781,1782,1783,1784,1785,1786,1787,1788,1789,1790,1791,1792,1793,1794,1795,1796,1797,1798,1799,1800,1801,1802,1803,1804,1805,1806,1807,1808,1809,1810,1811,1812,1813,1814,1815,1816,1817,1818,1819,1820,1821,1822,1823,1824,1825,1826,1827,1828,1829,1830,1831,1832,1833,1834,1835,1836,1837,1838,1839,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,Country Name,Country Code,Data Source,Spatial Scale,Unit,Metric,Technology Name
Radio_Total Number_CU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,150.0,200.0,,,,,,,550.0,600.0,650.0,700.0,575.0,662.0,750.0,837.0,925.0,1012.0,1100.0,1066.0,1033.0,1000.0,1100.0,1300.0,1315.0,1330.0,1345.0,1360.0,1375.0,1390.0,1405.0,1326.0,1330.0,1338.0,1500.0,1790.0,1945.0,2100.0,2100.0,2105.0,2110.0,2115.0,2120.0,2314.0,2525.0,2756.0,3007.0,3282.0,3354.0,3428.0,3504.0,3581.0,3660.0,3689.0,3729.0,3769.0,3809.0,3850.0,3870.0,3900.0,3930.0,3960.0,,,,,,,,,,Cuba,CU,CHAT,National,-,Total Number,Radio
Radio_Total Number_DK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,668.0,679.0,,,,,,,761.0,909.0,1057.0,1205.0,1236.0,1268.0,1300.0,1332.0,1386.0,1441.0,1496.0,1551.0,1520.0,1489.0,1523.0,1687.0,1798.0,1917.0,2044.0,2179.0,2323.0,2476.0,2640.0,2814.0,3000.0,3099.0,3201.0,3306.0,3415.0,3527.0,3643.0,3763.0,3887.0,4015.0,4147.0,4283.0,4424.0,4569.0,4720.0,4875.0,4957.0,5041.0,5126.0,5212.0,5250.0,5280.0,5309.0,5339.0,5370.0,5400.0,6000.0,6020.0,6030.0,6040.0,,,,,,,,,,Denmark,DK,CHAT,National,-,Total Number,Radio
Radio_Total Number_GY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,90.0,90.0,90.0,80.0,90.0,100.0,150.0,215.0,280.0,285.0,300.0,301.0,302.0,303.0,304.0,304.0,305.0,305.0,355.0,361.0,367.0,374.0,380.0,387.0,391.0,396.0,401.0,405.0,410.0,415.0,420.0,425.0,430.0,,,,,,,,,,Guyana,GY,CHAT,National,-,Total Number,Radio
Radio_Total Number_LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,26.0,38.0,50.0,61.0,73.0,84.0,96.0,45.0,50.0,66.0,78.0,97.0,120.0,150.0,170.0,211.0,249.0,295.0,350.0,365.0,380.0,396.0,413.0,430.0,447.0,464.0,482.0,501.0,520.0,540.0,561.0,583.0,606.0,630.0,700.0,730.0,761.0,794.0,,,,,,,,,,Laos,LA,CHAT,National,-,Total Number,Radio
Radio_Total Number_RU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,443.0,794.0,1145.0,1497.0,2184.0,2872.0,3560.0,4248.0,4936.0,5624.0,6312.0,,,,,,,10780.0,11410.0,12040.0,12670.0,13300.0,17737.0,22175.0,26612.0,31050.0,35487.0,39925.0,44362.0,48800.0,53900.0,58600.0,62600.0,65900.0,67400.0,72300.0,73800.0,76800.0,80700.0,85500.0,90100.0,94600.0,99900.0,101600.0,103300.0,105000.0,106700.0,108400.0,110100.0,112000.0,125000.0,130000.0,135000.0,140000.0,150000.0,160000.0,162000.0,170000.0,180000.0,180000.0,190000.0,200000.0,55500.0,56000.0,56500.0,57000.0,58000.0,61000.0,61500.0,62000.0,62500.0,,,,,,,,,,Russia,RU,CHAT,National,-,Total Number,Radio
Radio_Total Number_BO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.0,125.0,133.0,141.0,150.0,158.0,166.0,174.0,183.0,191.0,200.0,216.0,233.0,250.0,252.0,255.0,268.0,282.0,297.0,312.0,328.0,345.0,363.0,382.0,402.0,496.0,612.0,755.0,932.0,1150.0,1374.0,1642.0,1961.0,2344.0,2800.0,2957.0,3122.0,3296.0,3480.0,3675.0,3806.0,3942.0,4003.0,4229.0,4380.0,4494.0,4611.0,4731.0,4854.0,4980.0,5110.0,5250.0,5394.0,5542.0,,,,,,,,,,Bolivia,BO,CHAT,National,-,Total Number,Radio
Radio_Total Number_SR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,8.0,,,,,10.0,11.0,12.0,,40.0,40.0,45.0,,,,50.0,65.0,88.0,90.0,92.0,95.0,100.0,108.0,109.0,110.0,180.0,182.0,186.0,187.0,189.0,197.0,204.0,213.0,221.0,230.0,237.0,245.0,252.0,260.0,268.0,270.0,275.0,280.0,285.0,290.0,295.0,300.0,310.0,310.0,,,,,,,,,,Suriname,SR,CHAT,National,-,Total Number,Radio
Radio_Total Number_SL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,15.0,20.0,25.0,27.0,30.0,32.0,35.0,37.0,40.0,51.0,60.0,75.0,94.0,117.0,147.0,183.0,229.0,296.0,358.0,448.0,560.0,700.0,733.0,775.0,803.0,832.0,862.0,893.0,925.0,949.0,973.0,998.0,1024.0,1050.0,1080.0,1120.0,1160.0,1200.0,,,,,,,,,,Sierra Leone,SL,CHAT,National,-,Total Number,Radio
Radio_Total Number_AZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.0,149.0,160.0,170.0,175.0,180.0,185.0,,,,,,,,,,Azerbaijan,AZ,CHAT,National,-,Total Number,Radio
Radio_Total Number_OM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,11.0,12.0,13.0,14.0,15.0,27.0,50.0,91.0,165.0,300.0,370.0,440.0,540.0,660.0,800.0,830.0,860.0,900.0,930.0,970.0,1010.0,1060.0,1110.0,1160.0,1280.0,1340.0,1400.0,1460.0,1530.0,,,,,,,,,,Oman,OM,CHAT,National,-,Total Number,Radio
Radio_Total Number_CSK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1919.0,2013.0,2108.0,2202.0,2297.0,2452.0,2608.0,2676.0,2837.0,2999.0,3161.0,3323.0,3380.0,3437.0,3530.0,3621.0,3646.0,3671.0,3696.0,3727.0,3829.0,3844.0,3967.0,4136.0,4311.0,4495.0,4686.0,4885.0,5093.0,5309.0,5535.0,5770.0,6015.0,6271.0,6537.0,6815.0,7105.0,7407.0,7722.0,8050.0,8268.0,8492.0,8721.0,8958.0,9200.0,9449.0,9705.0,,,,,,,,,,,,,,,,,Czechoslovakia,CSK,CHAT,National,-,Total Number,Radio
Radio_Total Number_LB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,26.0,31.0,35.0,40.0,45.0,45.0,51.0,58.0,65.0,72.0,79.0,86.0,93.0,100.0,143.0,187.0,231.0,275.0,362.0,450.0,451.0,550.0,590.0,600.0,605.0,784.0,963.0,1142.0,1321.0,1400.0,1376.0,1353.0,1330.0,1386.0,1443.0,1500.0,1665.0,1847.0,2050.0,2092.0,2135.0,2179.0,2224.0,2270.0,2334.0,2416.0,2501.0,2589.0,2680.0,2750.0,2850.0,2953.0,3061.0,,,,,,,,,,Lebanon,LB,CHAT,National,-,Total Number,Radio
Radio_Total Number_MN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,28.0,38.0,48.0,58.0,67.0,77.0,87.0,97.0,108.0,109.0,110.0,111.0,112.0,113.0,114.0,115.0,125.0,145.0,166.0,169.0,172.0,175.0,183.0,191.0,200.0,215.0,232.0,249.0,268.0,289.0,297.0,305.0,313.0,321.0,330.0,350.0,360.0,370.0,381.0,,,,,,,,,,Mongolia,MN,CHAT,National,-,Total Number,Radio
Radio_Total Number_PA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,33.0,40.0,48.0,55.0,81.0,88.0,95.0,106.0,117.0,128.0,140.0,151.0,163.0,174.0,186.0,289.0,392.0,496.0,500.0,431.0,363.0,294.0,226.0,230.0,240.0,250.0,255.0,260.0,265.0,270.0,275.0,280.0,285.0,302.0,319.0,338.0,357.0,378.0,400.0,425.0,451.0,479.0,509.0,540.0,551.0,563.0,575.0,587.0,600.0,800.0,815.0,830.0,846.0,,,,,,,,,,Panama,PA,CHAT,National,-,Total Number,Radio
Radio_Total Number_DO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,4.0,,,,,,,25.0,27.0,30.0,32.0,35.0,41.0,48.0,55.0,62.0,69.0,76.0,83.0,90.0,98.0,102.0,114.0,126.0,139.0,142.0,146.0,150.0,150.0,155.0,160.0,164.0,165.0,170.0,180.0,183.0,186.0,190.0,210.0,212.0,215.0,220.0,273.0,338.0,420.0,520.0,645.0,800.0,862.0,928.0,1000.0,1210.0,1242.0,1275.0,1309.0,1344.0,1380.0,1410.0,1440.0,1470.0,1500.0,,,,,,,,,,Dominican Republic,DO,CHAT,National,-,Total Number,Radio
Radio_Total Number_GW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,10.0,11.0,14.0,17.0,20.0,25.0,26.0,27.0,28.0,29.0,30.0,31.0,33.0,35.0,36.0,38.0,39.0,41.0,42.0,44.0,45.0,47.0,49.0,51.0,53.0,,,,,,,,,,Guinea-Bissau,GW,CHAT,National,-,Total Number,Radio
Radio_Total Number_US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,40800.0,42950.0,,,,,,,58000.0,66000.0,74000.0,82000.0,90000.0,100166.0,110333.0,120500.0,130333.0,140166.0,150000.0,156166.0,162333.0,168500.0,170000.0,183750.0,197500.0,211250.0,225000.0,240000.0,262700.0,285000.0,280000.0,275000.0,290000.0,336000.0,354000.0,368000.0,385000.0,402000.0,416000.0,430000.0,444000.0,460900.0,477800.0,482200.0,486600.0,491000.0,495500.0,500000.0,505700.0,511400.0,517200.0,523100.0,529000.0,535000.0,541000.0,547000.0,553000.0,559000.0,570000.0,575000.0,580000.0,585000.0,,,,,,,,,,United States,US,CHAT,National,-,Total Number,Radio
Radio_Total Number_PL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,48.0,120.0,184.0,203.0,246.0,310.0,296.0,311.0,374.0,492.0,677.0,922.0,,,,,,,,441.0,694.0,947.0,1200.0,1452.0,1705.0,1958.0,2211.0,2665.0,3119.0,3573.0,4028.0,4479.0,4931.0,5268.0,5487.0,5637.0,5792.0,5951.0,6114.0,6282.0,6454.0,6631.0,6813.0,7000.0,7472.0,7976.0,8513.0,9087.0,9700.0,9876.0,10056.0,10239.0,10425.0,10615.0,10924.0,11241.0,11568.0,11904.0,12250.0,13000.0,13800.0,14650.0,15550.0,16500.0,16700.0,16900.0,17100.0,17300.0,17500.0,20000.0,20200.0,20400.0,20600.0,,,,,,,,,,Poland,PL,CHAT,National,-,Total Number,Radio
Radio_Total Number_SV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,61.0,102.0,143.0,184.0,225.0,237.0,250.0,298.0,346.0,395.0,396.0,397.0,396.0,398.0,400.0,405.0,410.0,450.0,491.0,532.0,573.0,614.0,654.0,695.0,736.0,777.0,818.0,859.0,900.0,1099.0,1342.0,1638.0,2000.0,2039.0,2079.0,2120.0,2212.0,2304.0,2398.0,2497.0,2600.0,2670.0,2750.0,2830.0,2920.0,,,,,,,,,,El Salvador,SV,CHAT,National,-,Total Number,Radio
Radio_Total Number_ME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Montenegro,ME,CHAT,National,-,Total Number,Radio
Radio_Total Number_IL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.0,121.0,159.0,178.0,212.0,245.0,272.0,299.0,326.0,354.0,377.0,400.0,454.0,509.0,564.0,619.0,674.0,743.0,743.0,774.0,627.0,636.0,645.0,660.0,680.0,700.0,712.0,725.0,737.0,750.0,811.0,878.0,950.0,1080.0,1230.0,1390.0,1580.0,1800.0,1868.0,1938.0,2011.0,2087.0,2165.0,2275.0,2375.0,2479.0,2587.0,2700.0,3000.0,3070.0,3140.0,3210.0,,,,,,,,,,Israel,IL,CHAT,National,-,Total Number,Radio
Radio_Total Number_JO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,3.0,6.0,9.0,12.0,23.0,35.0,47.0,59.0,59.0,60.0,64.0,95.0,127.0,159.0,191.0,269.0,262.0,256.0,250.0,310.0,370.0,410.0,500.0,521.0,524.0,529.0,531.0,532.0,535.0,536.0,536.0,540.0,545.0,617.0,699.0,791.0,832.0,876.0,921.0,969.0,1020.0,1072.0,1133.0,1197.0,1265.0,1350.0,1600.0,1660.0,1720.0,1790.0,,,,,,,,,,Jordan,JO,CHAT,National,-,Total Number,Radio
Radio_Total Number_YE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,South Yemen,YE,CHAT,National,-,Total Number,Radio
Radio_Total Number_FI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,37.0,74.0,98.0,107.0,117.0,120.0,121.0,129.0,145.0,177.0,231.0,294.0,324.0,348.0,375.0,425.0,479.0,497.0,542.0,538.0,584.0,630.0,676.0,722.0,784.0,846.0,908.0,961.0,1014.0,1067.0,1121.0,1154.0,1187.0,1228.0,1290.0,1345.0,1400.0,1456.0,1541.0,1605.0,1663.0,1678.0,1717.0,1759.0,1856.0,1958.0,2066.0,2180.0,2300.0,2569.0,2870.0,3206.0,3581.0,4000.0,4154.0,4313.0,4479.0,4651.0,4830.0,4857.0,4884.0,4911.0,4938.0,4965.0,4997.0,5035.0,5073.0,5100.0,6800.0,7100.0,7700.0,8400.0,9100.0,,,,,,,,,,Finland,FI,CHAT,National,-,Total Number,Radio
Radio_Total Number_TW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.0,138.0,199.0,260.0,322.0,383.0,445.0,612.0,779.0,946.0,1114.0,1178.0,1307.0,1362.0,1402.0,1402.0,1428.0,1473.0,1518.0,1563.0,1609.0,1654.0,1700.0,1800.0,1815.0,1850.0,1925.0,2000.0,2749.0,3788.0,5196.0,7143.0,9820.0,13500.0,14697.0,16000.0,17419.0,18963.0,20644.0,22474.0,24466.0,26635.0,28995.0,31565.0,34363.0,37409.0,40725.0,,,,,,,,,,Taiwan,TW,CHAT,National,-,Total Number,Radio
