Country Name,Technology Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Data Source,Unit,Metric,Country Code,Spatial Scale,ID
Germany,Capture Fisheries,768100.0,732000.0,769900.0,824900.0,836200.0,850200.0,861700.0,930900.0,964500.0,950900.0,916021.0,825676.0,736404.0,821784.0,861817.0,788675.0,700436.0,619318.0,589193.0,565071.0,523777.0,549483.0,499021.0,473786.0,455971.0,365323.0,345153.0,332893.0,321107.0,346038.0,326304.0,235901.0,216890.0,253010.0,230161.0,239889.0,236411.0,259352.0,266087.0,237854.0,204084.0,209142.0,221772.0,257647.0,258343.0,281368.0,293037.0,290511.0,274281.0,244047.0,243146.0,233883.0,214408.0,235107.0,242743.0,261744.0,271185.0,248237.0,279213.0,224394.8,212094.66,,World Bank,metric tons,Annual production,DE,National,Capture Fisheries_Annual production_DE
Ghana,Capture Fisheries,33800.0,36500.0,45700.0,59800.0,76600.0,76500.0,85696.0,98990.0,74080.0,130954.0,171517.0,232662.0,281189.0,221664.0,219146.0,261391.0,246601.0,271933.0,274631.0,236979.0,231566.0,240510.0,244163.0,251503.0,269563.0,276216.0,319818.0,381814.0,362050.0,361675.0,395872.0,362538.0,423425.0,372619.0,335437.0,352844.0,476744.0,447127.0,445541.0,496770.0,454346.0,450353.0,375182.0,393547.0,420674.4,381637.89,378642.99,327294.01,335694.14,304584.0,351458.65,349760.3,356346.57,289951.74,323585.15,344325.91,324076.57,368178.76,373195.27,318005.72,356361.01,,World Bank,metric tons,Annual production,GH,National,Capture Fisheries_Annual production_GH
Gibraltar,Capture Fisheries,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,World Bank,metric tons,Annual production,GI,National,Capture Fisheries_Annual production_GI
Greece,Capture Fisheries,87100.0,85100.0,80100.0,80100.0,83600.0,89700.0,91000.0,93200.0,99900.0,94200.0,85099.0,94164.0,92049.0,103346.0,92278.0,94936.0,105962.0,106867.0,100871.0,103282.0,105651.0,101460.18,104637.8,99847.4,105998.8,112584.9,122552.0,132002.4,119599.3,131797.5,132381.0,138644.9,152611.8,159100.5,181124.9,151716.5,151051.2,156978.1,110146.4,120591.75,99343.7,94196.4,96078.9,93781.4,93891.4,92430.5,98239.7,96095.8,85885.3,83181.8,70179.8,63246.49,61044.2,64169.77,60173.29,65426.6,76570.3,78183.0,77236.95,83172.22,71476.18,,World Bank,metric tons,Annual production,GR,National,Capture Fisheries_Annual production_GR
Greenland,Capture Fisheries,34786.0,41895.0,43308.0,33317.0,38248.0,40643.0,44529.0,44916.0,34265.0,39245.0,39461.0,38354.0,41792.0,44297.0,51260.0,47593.0,44644.0,59865.0,68233.0,83135.0,103738.0,107487.0,106206.0,99311.0,86274.0,94949.0,102906.0,100413.0,120337.0,168786.0,143331.0,114164.0,113267.0,116775.0,117417.0,128890.0,116018.0,113851.0,123291.0,160253.0,159711.0,158485.0,195624.0,175321.0,212988.0,234864.0,252959.0,233754.0,241899.0,214667.0,209446.0,214493.0,222894.0,275432.0,292441.0,268371.0,273175.0,310741.0,301052.0,265179.0,259209.0,,World Bank,metric tons,Annual production,GL,National,Capture Fisheries_Annual production_GL
Grenada,Capture Fisheries,300.0,500.0,900.0,700.0,1100.0,1300.0,1200.0,1300.0,1300.0,1400.0,1300.0,1500.0,1700.0,1700.0,1634.0,1700.0,1700.0,2958.0,2238.0,1491.0,1419.0,788.0,982.0,1479.0,1555.0,1727.0,2296.0,2214.0,2092.0,1782.0,1911.0,2071.0,2115.0,2212.0,1599.0,1499.0,1577.0,1530.0,1837.0,1828.0,1701.0,2250.0,2171.0,2544.0,2039.0,2048.0,2163.0,2207.0,2386.0,2648.0,2182.0,2411.47,2379.63,2856.67,2665.0,2393.18,2690.04,2382.34,2503.34,1972.73,1812.58,,World Bank,metric tons,Annual production,GD,National,Capture Fisheries_Annual production_GD
Guam,Capture Fisheries,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,91.0,131.0,95.0,184.0,200.0,162.0,253.0,315.0,399.0,290.0,348.0,433.0,425.0,320.0,395.0,340.0,476.0,514.0,388.0,388.0,398.0,266.0,260.0,271.0,355.0,324.0,624.0,673.0,435.0,456.0,532.0,280.0,418.0,326.0,329.0,462.0,167.77,120.49,101.48,108.68,87.41,71.62,69.8,152.42,94.85,90.2,44.35,,World Bank,metric tons,Annual production,GU,National,Capture Fisheries_Annual production_GU
Guatemala,Capture Fisheries,1000.0,1300.0,2100.0,2500.0,2700.0,2100.0,3000.0,2500.0,1900.0,3000.0,3400.0,3300.0,3100.0,3700.0,3881.0,4530.0,3653.0,3074.0,5504.0,4898.0,3507.0,4265.0,4284.0,2376.0,2963.0,2707.0,2119.0,2426.0,2805.0,3614.0,6894.0,6513.0,6578.0,7582.0,7211.0,8253.0,7653.0,6896.0,10847.0,21018.0,39203.0,29704.0,23427.0,23696.0,10012.0,18979.0,17569.0,17965.0,23291.0,20149.0,22332.0,19844.51,15291.25,17686.39,18075.6,15153.76,15981.87,15375.61,14075.54,15713.96,11276.37,,World Bank,metric tons,Annual production,GT,National,Capture Fisheries_Annual production_GT
Guinea,Capture Fisheries,4000.0,4000.0,4000.0,4000.0,5000.0,5000.0,5000.0,6000.0,6000.0,6000.0,6000.0,8300.0,8300.0,9500.0,12100.0,13370.0,9920.0,9120.0,10000.0,18453.0,20000.0,22000.0,24000.0,26000.0,28000.0,30000.0,33000.0,35000.0,38000.0,41000.0,44000.0,49500.0,55000.0,60600.0,63800.0,67860.0,63360.0,62441.0,69764.0,87314.0,91513.0,105404.0,93754.0,121925.0,97730.0,109138.0,104718.0,82073.0,94513.0,127746.0,113504.0,184962.0,198282.0,230049.0,207348.0,184652.0,159402.0,321169.0,293007.0,359837.0,309570.0,,World Bank,metric tons,Annual production,GN,National,Capture Fisheries_Annual production_GN
Guinea-Bissau,Capture Fisheries,700.0,700.0,600.0,600.0,800.0,900.0,700.0,700.0,1300.0,1400.0,1500.0,1400.0,1700.0,1700.0,1700.0,1669.0,3575.0,4275.0,4283.0,2936.0,4166.0,3643.0,3977.0,2671.0,2751.0,3743.0,3700.0,4100.0,4690.0,5400.0,5400.0,5000.0,5200.0,5350.0,6000.0,6328.0,7000.0,7200.0,6700.0,6200.0,6315.0,6848.0,7324.0,6153.0,6650.0,6983.0,7067.0,6500.0,6804.0,6721.0,6584.0,6549.0,8750.0,11750.0,15750.0,21150.0,28450.0,38350.0,52253.67,60150.0,62392.45,,World Bank,metric tons,Annual production,GW,National,Capture Fisheries_Annual production_GW
Guyana,Capture Fisheries,5700.0,7400.0,7900.0,9200.0,10400.0,12000.0,12300.0,13900.0,16000.0,16600.0,17400.0,15500.0,17600.0,19000.0,23617.0,20123.0,20956.0,31907.0,35978.0,35288.0,31530.0,32798.0,32794.0,35366.0,37239.0,37579.0,37330.0,36715.0,36480.0,35304.0,36872.0,40741.0,41252.0,44123.0,46367.0,47900.0,48583.0,53998.0,52840.0,53844.0,48887.0,53405.0,48017.0,59695.0,56719.0,53370.0,53763.0,47448.0,42168.0,43605.0,45188.0,43185.0,53844.0,49268.0,37746.0,36558.0,42142.0,42977.0,41388.0,39087.0,39986.9,,World Bank,metric tons,Annual production,GY,National,Capture Fisheries_Annual production_GY
Haiti,Capture Fisheries,3000.0,3000.0,3000.0,3100.0,3300.0,3400.0,3400.0,3500.0,3500.0,3500.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4150.0,4300.0,4500.0,5000.0,5500.0,6000.0,6502.1,6901.0,6400.0,6000.0,5767.9,5517.9,5517.9,5167.0,5216.0,5016.0,5615.0,5215.0,5514.0,6014.0,6313.0,6610.0,7010.0,7410.0,7810.0,8110.0,8310.0,9660.0,11010.0,12260.0,13510.0,14810.0,16010.0,13710.0,16530.0,16510.0,16510.0,16510.0,16510.0,16510.0,16510.0,16350.0,16350.0,16350.0,,World Bank,metric tons,Annual production,HT,National,Capture Fisheries_Annual production_HT
Honduras,Capture Fisheries,1700.0,2550.0,2550.0,2550.0,3400.0,4050.0,2600.0,4000.0,5700.0,5450.0,5000.0,5700.0,5750.0,4450.0,3861.0,5005.0,4629.0,5924.0,6768.0,8803.0,6550.0,6295.0,7940.0,11331.0,9471.0,11185.0,22188.0,25974.0,20579.0,17463.0,16140.0,27377.0,23963.0,24820.0,14337.0,25741.0,21260.0,23780.0,15468.0,22569.0,17915.0,22292.0,15789.0,17343.0,17569.0,21139.0,22546.0,16636.0,14160.0,12408.0,12075.0,11181.0,12198.0,11849.0,8639.0,10759.0,10600.0,10800.0,11300.0,11912.0,15818.82,,World Bank,metric tons,Annual production,HN,National,Capture Fisheries_Annual production_HN
"Hong Kong SAR, China",Capture Fisheries,49850.0,54200.0,58790.0,60300.0,62430.0,65581.0,63412.0,66960.0,110330.0,115320.0,133224.0,124787.0,131778.0,124496.0,138184.0,145947.0,151170.0,153638.0,156127.0,182549.0,186797.0,174598.0,171880.0,180742.0,192036.0,190295.0,204436.0,217666.0,227390.0,232985.0,224239.0,220288.0,220183.0,217545.0,211010.0,194999.0,183856.0,186000.0,180000.0,127780.0,157012.0,173972.0,169790.0,157444.0,167544.0,161964.0,154536.0,154147.0,158126.0,158965.0,168010.0,170720.0,155230.0,170129.0,160789.0,145193.0,142775.0,127554.0,124299.0,122929.0,119428.0,,World Bank,metric tons,Annual production,HK,National,Capture Fisheries_Annual production_HK
Hungary,Capture Fisheries,4900.0,6800.0,7250.0,6850.0,6600.0,7520.0,8010.0,8970.0,10100.0,7500.0,6500.0,6800.0,6300.0,7474.0,8368.0,8838.0,9932.0,12772.0,10802.0,11219.0,11163.0,12989.0,15972.0,16247.0,22704.0,18612.0,19065.0,18811.0,20324.0,14969.0,16234.0,8445.0,8678.0,7886.0,8307.0,7314.0,7606.0,7406.0,7265.0,7514.0,7101.0,6638.0,6750.0,6536.0,7242.0,7609.0,7543.0,7024.0,7394.0,6366.0,6216.0,7048.0,6717.0,6472.0,7463.0,5926.0,5048.0,5607.0,5234.0,4816.0,5406.42,,World Bank,metric tons,Annual production,HU,National,Capture Fisheries_Annual production_HU
Iceland,Capture Fisheries,629985.0,734064.0,847335.0,797444.0,989173.0,1217833.0,1260336.0,915201.0,617356.0,707209.0,748800.0,699881.0,741506.0,922000.0,954849.0,1001791.0,1015137.0,1393432.0,1579019.0,1661093.0,1524774.0,1449847.0,801719.0,855025.0,1551637.0,1695450.0,1668515.0,1644279.0,1771451.0,1516866.0,1521354.0,1055867.0,1583211.0,1726884.0,1570944.0,1624389.0,2074579.0,2225449.0,1699721.0,1754408.0,2000046.0,2003941.0,2149508.0,2008658.0,1755172.0,1685753.0,1348043.0,1421057.0,1306593.0,1164432.0,1081655.0,1164914.0,1466751.0,1380229.0,1095508.0,1336425.0,1085502.0,1198222.0,1279794.0,1060882.97,1034713.76,,World Bank,metric tons,Annual production,IS,National,Capture Fisheries_Annual production_IS
India,Capture Fisheries,1116557.01,911641.0,919532.0,985873.0,1255504.0,1258353.0,1286639.01,1311378.0,1427129.0,1495679.0,1636829.0,1716303.0,1485142.0,1787620.0,2064670.0,2053375.0,1938973.0,2049754.99,2014855.01,2015210.01,2080157.0,2041720.0,1916381.0,2003865.5,2302519.1,2206097.6,2321272.89,2206075.0,2307632.0,2713689.0,2862586.0,2907233.0,2929102.01,3150212.0,3347607.0,3357739.99,3542948.0,3620948.0,3473492.0,3552149.0,3726427.0,3817092.0,3783853.0,3757899.0,3426509.0,3725361.99,3877337.0,3890293.0,4128727.0,4094756.0,4715816.0,4336132.0,4895142.41,4665438.43,4999493.43,4862038.51,5196946.01,5551120.11,5338057.76,5479384.79,5522714.02,,World Bank,metric tons,Annual production,IN,National,Capture Fisheries_Annual production_IN
Indonesia,Capture Fisheries,681061.0,828628.0,857937.0,850976.0,910852.0,980902.0,1137261.0,1086299.0,1075825.0,1129110.0,1148494.0,1159181.0,1177852.0,1164611.0,1225698.0,1226933.0,1329767.0,1414037.0,1478892.0,1567885.0,1652660.0,1677030.0,1753048.0,1944527.0,1982327.0,2093069.0,2196212.0,2286077.0,2447412.0,2559240.0,2643521.0,2806423.0,2981883.0,3209582.0,3440912.0,3645428.0,3767439.0,3918222.0,4013311.0,4010871.5,4158534.6,4335940.0,4404801.0,4698733.0,4739638.0,4703117.0,4798414.0,5042176.0,5002765.0,5115756.0,5390461.0,5759674.0,5864409.36,6142410.11,6528638.3,6735639.17,6581114.83,7079443.29,7414386.67,7335318.46,6989382.24,,World Bank,metric tons,Annual production,ID,National,Capture Fisheries_Annual production_ID
"Iran, Islamic Rep.",Capture Fisheries,20015.0,20015.0,20015.0,18015.0,18013.0,20014.0,21114.0,22515.0,24019.0,24016.0,26066.0,24309.0,19488.0,19949.0,69062.0,66807.0,70038.0,69745.0,67170.0,65413.0,43659.0,44608.0,92818.0,96665.0,99554.0,102850.0,133381.0,190800.0,208792.0,234383.0,241929.0,255504.0,305707.0,322005.0,308100.0,339661.0,351725.0,369988.0,367297.0,380197.0,383991.0,351142.0,324838.0,350123.0,369990.0,410567.0,445879.0,402767.0,407842.0,420372.0,443650.0,487633.0,537310.08,553835.96,620502.37,631213.92,689791.81,782526.61,828877.92,831652.39,801881.46,,World Bank,metric tons,Annual production,IR,National,Capture Fisheries_Annual production_IR
Iraq,Capture Fisheries,9000.0,9000.0,9000.0,11300.0,19200.0,16800.0,14100.0,10200.0,19100.0,22000.0,32090.0,27100.0,31500.0,26700.0,22446.0,19532.0,25537.0,23101.0,22862.0,51785.0,49623.0,22445.0,20101.0,18503.0,16524.0,17000.0,16000.0,16000.0,21461.0,21555.0,22629.0,13485.0,18073.0,19941.0,25147.0,28208.0,30737.0,31302.0,22574.0,22423.0,20767.0,33300.0,26000.0,17200.0,12936.0,26008.0,59075.0,53032.0,34580.0,28245.0,19348.0,31541.0,51077.0,56853.0,59000.0,27296.0,31300.0,35220.0,36936.0,40069.0,34770.17,,World Bank,metric tons,Annual production,IQ,National,Capture Fisheries_Annual production_IQ
Ireland,Capture Fisheries,40700.0,31200.0,28500.0,26500.0,30900.0,34600.0,38800.0,48900.0,50500.0,63500.0,75200.0,69200.0,86600.0,87391.0,85782.0,84165.0,90019.0,89222.0,100237.0,89552.0,144391.0,185429.0,205954.0,197088.0,224827.0,248827.0,248878.0,263767.0,273824.0,219849.0,248374.0,265510.0,279876.0,308504.0,327371.0,423559.0,365443.0,328045.0,360615.0,319385.0,312392.0,392528.0,318720.0,301218.0,310570.0,297181.0,241277.0,244368.0,234819.0,298584.0,348441.0,243454.95,305426.85,275949.83,306423.74,264370.53,257518.44,276329.84,251240.96,238443.64,208502.06,,World Bank,metric tons,Annual production,IE,National,Capture Fisheries_Annual production_IE
Isle of Man,Capture Fisheries,4900.0,4900.0,4500.0,4000.0,3600.0,5100.0,4600.0,6000.0,7200.0,9800.0,14700.0,16900.0,18000.0,15500.0,14791.0,14505.0,11242.0,11844.0,10504.0,12407.0,10106.0,8642.0,6298.0,8322.0,7668.0,6974.0,5778.0,5561.0,5624.0,5696.0,4085.0,4562.0,4481.0,4850.0,3571.0,3734.0,3537.0,4289.0,2214.0,2609.0,3552.0,3112.0,3127.0,2984.0,2627.0,2764.0,2579.0,3812.0,2770.0,3555.0,4814.0,6844.0,6172.0,5745.0,3755.0,7781.0,7040.0,6759.0,4431.0,2939.0,2742.95,,World Bank,metric tons,Annual production,IM,National,Capture Fisheries_Annual production_IM
Israel,Capture Fisheries,5400.0,5900.0,7400.0,7000.0,7700.0,8900.0,14900.0,14900.0,18100.0,12100.0,15401.0,18713.0,20736.0,18295.0,15978.0,17751.0,18709.0,18512.0,19838.0,17976.0,16591.0,16414.0,15047.0,12182.0,12930.0,14149.0,12857.0,14531.0,13113.0,11875.0,8929.0,5573.0,5460.0,5125.0,4061.0,4941.0,5229.0,5204.0,6300.0,5884.0,5818.0,5024.0,5043.0,4055.0,3340.0,4151.0,3820.0,3435.0,2708.0,2712.0,2612.0,2575.0,3224.0,1983.0,2042.0,2097.0,1588.0,2054.0,2048.0,2046.0,2016.0,,World Bank,metric tons,Annual production,IL,National,Capture Fisheries_Annual production_IL
Italy,Capture Fisheries,213960.0,240430.0,217082.0,226952.0,317196.0,344541.0,358591.0,358836.0,346140.0,349879.0,389117.0,390997.0,407839.0,395315.0,426700.0,399103.0,414847.0,363244.0,387029.4,412114.4,430265.5,430152.09,449270.66,454107.48,484030.73,482302.23,457232.43,443686.68,439140.38,415807.3,376932.17,411327.15,396467.5,397542.4,399338.8,397882.1,367754.5,345649.6,308484.7,284822.35,304156.85,312408.7,271902.1,297700.8,288939.8,298584.1,317852.7,289479.45,237619.5,254520.0,234960.5,217829.71,202430.39,177915.51,183451.41,198768.91,197090.67,197389.39,206936.7,187497.5,141771.46,,World Bank,metric tons,Annual production,IT,National,Capture Fisheries_Annual production_IT
Jamaica,Capture Fisheries,8500.0,11500.0,11900.0,10000.0,10000.0,9000.0,9000.0,9000.0,8500.0,8500.0,8500.0,9300.0,9500.0,9600.0,10100.0,10100.0,10130.0,10107.0,9759.0,9826.0,9230.0,8018.0,8065.0,8813.0,9610.0,9881.0,9813.0,8969.0,11880.0,13068.0,13650.0,15250.0,19100.0,23000.0,25277.0,24750.0,24255.0,20035.0,17546.0,17264.0,5540.0,14319.0,14892.0,12482.0,13471.0,13096.0,17703.0,16398.0,13055.0,16154.0,15390.0,17998.0,15383.0,18349.0,15204.0,17025.0,17307.0,19267.0,15346.0,13475.0,12874.92,,World Bank,metric tons,Annual production,JM,National,Capture Fisheries_Annual production_JM
Japan,Capture Fisheries,5925503.0,6404993.0,6519928.0,6325257.0,6001440.0,6539879.0,6735523.0,7466503.0,8138806.0,8122882.0,8747212.0,9290197.0,9617504.0,9915271.0,9899715.0,9709486.0,9771479.0,9838729.0,9844616.0,9635205.0,10062157.0,10355590.43,10437036.12,10828994.46,11589835.18,10950837.33,11479417.47,11298495.82,11351721.72,10606200.17,9771717.89,8677929.46,7961918.3,7431353.41,6767477.87,6146892.92,6097394.36,6082181.11,5430070.39,5319633.24,5191575.05,4835571.5,4501728.24,4800065.75,4451151.71,4440914.2,4451205.34,4430071.55,4441302.61,4230700.65,4188376.3,3873951.41,3761035.82,3742127.9,3737171.67,3499945.76,3289232.84,3280712.13,3361011.09,3251688.77,3215130.2,,World Bank,metric tons,Annual production,JP,National,Capture Fisheries_Annual production_JP
Jordan,Capture Fisheries,100.0,100.0,200.0,200.0,200.0,200.0,200.0,100.0,100.0,100.0,100.0,200.0,100.0,100.0,92.0,65.0,49.0,31.0,31.0,36.0,56.0,35.0,19.0,17.0,102.0,152.0,202.0,252.0,302.0,352.0,352.0,370.0,380.0,395.0,410.0,425.0,440.0,450.0,470.0,510.0,550.0,520.0,526.0,481.0,494.0,510.0,497.0,506.0,500.0,569.0,486.0,500.0,606.53,542.24,646.15,604.33,601.14,634.45,664.86,678.73,583.95,,World Bank,metric tons,Annual production,JO,National,Capture Fisheries_Annual production_JO
Kazakhstan,Capture Fisheries,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77972.0,80458.0,77528.0,69308.0,65124.0,56700.0,46433.0,48402.0,44273.0,31826.0,25000.0,36170.0,36620.0,22960.0,24668.0,25195.0,33306.0,37621.0,30045.0,34201.0,51267.0,38170.0,46827.0,34896.0,36939.0,34692.0,37137.0,40461.0,41334.54,41319.99,37283.15,45644.6,45814.7,,World Bank,metric tons,Annual production,KZ,National,Capture Fisheries_Annual production_KZ
Kenya,Capture Fisheries,12600.0,13500.0,18400.0,20100.0,20700.0,23400.0,27900.0,27300.0,28200.0,32000.0,33700.0,28300.0,30000.0,29000.0,28581.0,27373.0,41164.0,43009.0,46425.0,51735.0,47875.0,57900.0,81718.0,98357.0,91127.0,106251.0,120244.0,131692.0,138391.0,146193.0,201542.0,198479.0,162967.0,182909.0,203362.0,193282.74,181463.35,161588.66,173154.58,205927.39,215798.91,164760.32,145164.33,120532.0,127297.07,147920.0,159266.0,132282.0,136109.0,134157.0,140607.0,181450.0,158805.0,163207.0,169161.0,165367.0,142133.0,122515.0,126303.0,126321.0,122979.0,,World Bank,metric tons,Annual production,KE,National,Capture Fisheries_Annual production_KE
Kiribati,Capture Fisheries,5000.0,5000.0,6000.0,6000.0,6000.0,6000.0,7500.0,7500.0,7500.0,7500.0,8800.0,8900.0,9100.0,9200.0,9475.0,9650.0,9824.0,10053.0,10606.0,10838.0,12929.0,13502.0,13009.0,22485.0,19380.0,22844.0,29271.0,37877.0,25002.0,30983.0,26852.0,29170.0,30023.0,28884.0,29569.0,32121.0,33687.0,32139.0,37284.0,56641.0,35446.0,33280.0,36694.0,33712.0,31061.0,30562.0,25661.0,34170.0,27299.0,39426.0,43116.0,62907.02,77531.66,81441.66,116964.0,145976.0,174303.0,162559.0,197934.53,238692.39,212750.79,,World Bank,metric tons,Annual production,KI,National,Capture Fisheries_Annual production_KI
"Korea, Dem. People's Rep.",Capture Fisheries,299190.0,341100.0,347000.0,364900.0,361000.0,385000.0,412000.0,437000.0,449000.0,446000.0,385000.0,428000.0,468000.0,474000.0,550000.0,572000.0,630000.0,615000.0,946000.0,914000.0,853000.0,1046000.0,1057000.0,739000.0,752000.0,740000.0,773000.0,954000.0,732000.0,767000.0,478000.0,377000.0,363000.0,397398.0,371961.0,327083.0,253125.0,236462.0,228000.0,220000.0,212850.0,206500.0,205000.0,205000.0,205000.0,205000.0,205000.0,205000.0,205000.0,207000.0,217500.0,219000.0,213500.0,209000.0,226000.0,220000.0,209000.0,208700.0,207700.0,205200.0,202000.0,,World Bank,metric tons,Annual production,KP,National,Capture Fisheries_Annual production_KP
"Korea, Rep.",Capture Fisheries,338564.0,407113.0,445299.0,451522.0,527254.0,566483.0,611608.0,663431.0,734954.0,798519.0,752551.0,915674.0,1178402.0,1420581.0,1680423.0,1781172.0,1992496.0,1929422.0,1957653.0,1935815.0,1863228.0,2105368.0,2038071.0,2146033.0,2228809.0,2303047.0,2708337.0,2457850.0,2317365.0,2468774.0,2496909.0,2195470.0,2348616.0,2279380.0,2385513.0,2342340.0,2437110.0,2227791.0,2040832.0,2131618.0,1838195.0,2008995.0,1704448.0,1661787.0,1589746.0,1661761.0,1772459.0,1888362.0,1970882.0,1871904.0,1735000.0,1757193.59,1673719.63,1605307.22,1751932.46,1658005.13,1371347.39,1359547.23,1402993.7,1424965.79,1375415.49,,World Bank,metric tons,Annual production,KR,National,Capture Fisheries_Annual production_KR
Kuwait,Capture Fisheries,3500.0,3500.0,3500.0,3500.0,4000.0,4000.0,4000.0,4500.0,4500.0,4500.0,4700.0,5700.0,5000.0,6100.0,5502.0,5934.0,4648.0,5913.0,6489.0,3065.0,3689.0,3714.0,6628.0,8722.0,9639.0,10116.0,7630.0,7699.0,10788.0,7643.0,4454.0,2034.0,7871.0,8466.0,7752.0,8616.0,8255.0,7827.0,7798.0,7398.0,6978.0,5846.0,5360.0,4060.0,5061.0,4895.0,5635.0,4373.0,3979.0,4708.0,6373.0,4038.0,3686.0,4307.0,3840.0,3859.0,5187.0,3978.0,2871.0,3016.0,3095.0,,World Bank,metric tons,Annual production,KW,National,Capture Fisheries_Annual production_KW
Kyrgyz Republic,Capture Fisheries,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.0,312.0,327.0,225.0,201.0,127.0,131.0,185.0,145.0,85.0,85.0,48.0,52.0,180.0,151.0,63.0,7.0,26.0,37.0,14.0,8.0,10.0,27.0,60.0,90.0,120.0,227.0,31.0,89.0,90.0,19.0,20.0,20.0,,World Bank,metric tons,Annual production,KG,National,Capture Fisheries_Annual production_KG
Lao PDR,Capture Fisheries,12000.0,12000.0,15000.0,14984.0,14976.0,14968.0,17952.0,17928.0,17904.0,17872.0,19840.0,19784.0,19728.0,19656.0,19568.0,21464.0,21336.0,21192.0,21016.0,22816.0,22592.0,22320.0,22016.0,23672.0,23500.0,22000.0,21000.0,22000.0,21000.0,20000.0,18000.0,18500.0,19240.0,19500.0,23800.0,27370.0,23000.0,18857.0,19642.0,30041.0,29250.0,31000.0,33440.0,29800.0,29800.0,26560.0,26925.0,28410.0,29200.0,30800.0,30900.0,34000.0,34106.0,38946.0,60237.0,62635.0,57400.0,59069.0,60508.0,64701.0,70001.0,,World Bank,metric tons,Annual production,LA,National,Capture Fisheries_Annual production_LA
Latvia,Capture Fisheries,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,541212.0,535435.0,457598.0,409957.0,156747.0,141974.0,138105.0,149194.0,142644.0,105682.0,102331.0,125389.0,136403.0,128176.0,117553.0,114543.0,125391.0,150618.0,140389.0,155276.0,157934.0,163213.0,164819.0,154310.0,94404.0,116029.0,119536.0,81340.0,114278.0,118140.39,135467.96,110898.85,103484.0,,World Bank,metric tons,Annual production,LV,National,Capture Fisheries_Annual production_LV
Lebanon,Capture Fisheries,2100.0,1900.0,2000.0,2200.0,2000.0,2300.0,2500.0,1800.0,2500.0,3000.0,2300.0,2000.0,1800.0,2400.0,3100.0,2400.0,1700.0,1600.0,1700.0,1650.0,1700.0,1500.0,1400.0,1300.0,1200.0,1400.0,1500.0,1713.0,1713.0,1713.0,1430.0,1732.0,1731.0,2032.0,2237.0,4085.0,4135.0,3655.0,3520.0,3560.0,3666.0,3670.0,3970.0,3898.0,3866.0,3798.0,3811.0,3700.0,3600.0,3500.0,3400.0,3300.0,3200.0,3100.0,2998.0,3638.0,4291.0,3617.0,2796.0,2619.8,2900.0,,World Bank,metric tons,Annual production,LB,National,Capture Fisheries_Annual production_LB
